ENSG00000148110,0,0,1,0,0
ENSG00000183145,0,0,0,0,1
ENSG00000166169,1,0,0,0,0
ENSG00000161939,0,0,1,0,0
ENSG00000100100,0,0,1,0,0
ENSG00000039319,0,0,1,0,0
ENSG00000139508,0,0,1,0,1
ENSG00000106078,1,0,0,0,1
ENSG00000100380,0,0,1,0,0
ENSG00000145833,0,0,1,0,0
ENSG00000196704,1,0,1,0,0
ENSG00000154122,6,0,3,0,0
ENSG00000115590,0,0,0,0,3
ENSG00000095066,1,0,2,0,0
ENSG00000161277,0,0,1,0,0
ENSG00000130714,0,0,1,0,0
ENSG00000116030,0,0,1,0,0
ENSG00000148730,0,0,2,0,0
ENSG00000084676,3,0,0,0,1
ENSG00000143294,0,0,1,0,0
ENSG00000135547,0,0,3,1,1
ENSG00000160447,0,0,1,0,0
ENSG00000121390,0,0,1,0,0
ENSG00000129673,0,0,1,0,0
ENSG00000221829,0,0,1,0,0
ENSG00000111961,6,0,1,0,2
ENSG00000115677,0,0,3,0,0
ENSG00000244687,0,0,2,0,0
ENSG00000011465,6,0,0,0,0
ENSG00000108578,0,0,1,0,0
ENSG00000162378,0,0,1,0,0
ENSG00000058056,1,0,3,1,0
ENSG00000163590,1,0,2,0,7
ENSG00000085117,2,0,1,0,6
ENSG00000213588,0,0,1,0,0
ENSG00000150401,0,0,2,0,0
ENSG00000066697,1,0,1,0,1
ENSG00000143409,0,0,1,0,0
ENSG00000170949,0,0,1,0,0
ENSG00000105866,9,0,2,0,0
ENSG00000145041,0,0,3,0,0
ENSG00000249709,0,0,1,0,0
ENSG00000102096,0,0,2,0,1
ENSG00000162337,0,0,0,0,1
ENSG00000065057,0,0,1,0,0
ENSG00000136448,0,0,1,0,0
ENSG00000156675,1,0,4,0,3
ENSG00000164743,3,0,0,0,0
ENSG00000167895,0,0,2,0,0
ENSG00000163866,0,0,1,1,0
ENSG00000135974,0,0,1,0,0
ENSG00000168883,0,0,3,1,0
ENSG00000149476,0,0,1,0,0
ENSG00000115425,0,0,1,0,2
ENSG00000145476,0,0,1,0,0
ENSG00000135945,0,0,1,0,1
ENSG00000143033,2,0,2,0,0
ENSG00000169018,0,1,1,0,0
ENSG00000158290,0,0,1,0,0
ENSG00000144228,4,0,4,0,2
ENSG00000121542,0,0,1,0,0
ENSG00000197019,1,1,1,0,0
ENSG00000157087,0,0,0,0,1
ENSG00000101298,0,0,1,0,0
ENSG00000065989,1,0,2,0,0
ENSG00000158560,4,0,1,0,5
ENSG00000169914,0,0,1,0,0
ENSG00000132561,0,0,0,0,2
ENSG00000118473,3,0,0,0,1
ENSG00000009780,0,0,1,0,0
ENSG00000145246,0,0,2,0,8
ENSG00000148339,0,0,2,0,0
ENSG00000196531,0,0,1,0,0
ENSG00000187790,0,0,1,0,0
ENSG00000102871,0,0,2,0,0
ENSG00000104164,0,0,1,0,0
ENSG00000173821,0,0,3,0,0
ENSG00000213420,0,0,1,0,0
ENSG00000152760,0,0,0,0,2
ENSG00000013306,0,0,2,0,0
ENSG00000163781,0,0,2,1,0
ENSG00000111737,1,0,2,0,2
ENSG00000232560,0,0,0,1,0
ENSG00000165092,1,0,0,0,2
ENSG00000113196,7,0,0,0,0
ENSG00000102931,0,0,1,0,0
ENSG00000112837,9,0,0,0,0
ENSG00000164256,5,0,0,0,2
ENSG00000176428,0,0,1,0,0
ENSG00000108784,0,0,1,0,0
ENSG00000107249,2,0,1,0,1
ENSG00000147654,0,0,2,2,5
ENSG00000164292,0,0,4,0,2
ENSG00000182791,0,0,1,0,0
ENSG00000181896,0,0,1,0,0
ENSG00000172005,2,0,3,0,0
ENSG00000076604,0,0,1,1,0
ENSG00000182585,1,0,0,0,1
ENSG00000139835,1,0,0,0,0
ENSG00000120875,7,0,1,1,0
ENSG00000131584,0,0,2,0,0
ENSG00000137767,1,0,2,0,0
ENSG00000047315,0,0,2,0,0
ENSG00000162676,2,1,4,1,5
ENSG00000170088,2,0,1,0,0
ENSG00000078177,0,0,2,0,0
ENSG00000136824,7,0,4,0,0
ENSG00000165282,0,0,1,0,0
ENSG00000105245,0,1,1,0,0
ENSG00000172466,1,0,1,0,0
ENSG00000159842,1,0,1,0,1
ENSG00000107643,0,0,2,0,3
ENSG00000119929,0,0,1,0,0
ENSG00000173039,0,0,1,0,0
ENSG00000117091,0,0,2,0,0
ENSG00000151806,0,0,2,0,0
ENSG00000196437,0,0,2,0,0
ENSG00000113396,4,0,0,0,0
ENSG00000043093,0,0,1,0,0
ENSG00000214087,0,0,1,0,0
ENSG00000167716,0,0,4,0,0
ENSG00000162402,0,0,2,0,1
ENSG00000094755,3,0,0,0,3
ENSG00000186300,0,0,1,0,0
ENSG00000131374,8,0,4,1,8
ENSG00000176401,0,0,1,0,0
ENSG00000090674,0,0,1,0,0
ENSG00000117155,3,0,1,0,0
ENSG00000169217,0,0,1,0,0
ENSG00000141376,0,0,1,0,1
ENSG00000106080,0,0,1,0,0
ENSG00000126464,0,0,3,0,0
ENSG00000169180,0,0,2,0,3
ENSG00000122390,0,0,1,0,0
ENSG00000169814,0,0,0,0,1
ENSG00000166224,0,0,1,0,0
ENSG00000188807,0,0,2,0,0
ENSG00000151967,2,0,0,0,7
ENSG00000170214,2,0,1,0,0
ENSG00000185262,0,1,1,0,0
ENSG00000183665,2,0,1,0,0
ENSG00000116761,7,0,3,1,0
ENSG00000204764,0,0,0,0,2
ENSG00000003056,0,0,2,0,0
ENSG00000139266,0,0,2,0,0
ENSG00000064933,2,0,1,0,0
ENSG00000111913,3,0,4,0,9
ENSG00000112701,2,0,2,0,0
ENSG00000156931,0,0,2,0,0
ENSG00000174032,0,0,2,0,0
ENSG00000129055,0,0,1,0,0
ENSG00000178467,0,0,1,0,0
ENSG00000205302,2,0,2,1,6
ENSG00000101997,0,0,1,0,0
ENSG00000140836,1,0,2,2,8
ENSG00000124459,0,0,1,0,0
ENSG00000067182,0,0,1,0,0
ENSG00000231213,3,0,0,0,1
ENSG00000146540,0,0,3,0,0
ENSG00000130592,0,0,3,0,0
ENSG00000134376,0,0,1,0,2
ENSG00000183943,0,0,3,0,3
ENSG00000158850,3,0,1,0,0
ENSG00000078246,0,0,1,0,0
ENSG00000162747,0,0,0,1,0
ENSG00000198851,1,0,0,0,0
ENSG00000152034,7,0,0,0,1
ENSG00000085982,0,0,1,0,1
ENSG00000072274,1,0,1,0,0
ENSG00000163312,0,0,1,0,0
ENSG00000163993,1,0,0,0,0
ENSG00000047634,0,0,2,0,0
ENSG00000198218,0,0,2,0,0
ENSG00000177119,0,0,2,0,2
ENSG00000163507,0,0,1,0,1
ENSG00000116497,0,0,1,0,0
ENSG00000135549,2,0,2,0,7
ENSG00000180432,0,0,0,0,1
ENSG00000005175,1,0,1,0,0
ENSG00000100479,0,0,1,0,0
ENSG00000186187,0,0,2,0,1
ENSG00000163581,2,0,0,0,0
ENSG00000172354,0,0,2,0,0
ENSG00000172493,0,0,4,0,11
ENSG00000173638,4,0,1,0,0
ENSG00000069869,0,0,1,0,0
ENSG00000258735,1,0,1,0,0
ENSG00000115419,1,0,2,0,2
ENSG00000163545,0,0,1,0,1
ENSG00000111325,0,0,1,0,0
ENSG00000122218,0,0,1,0,0
ENSG00000089289,0,0,1,0,0
ENSG00000095739,2,0,1,0,0
ENSG00000006715,0,0,1,0,1
ENSG00000154645,0,0,0,0,2
ENSG00000172403,0,0,1,0,3
ENSG00000187193,1,0,1,0,0
ENSG00000063169,1,0,2,0,0
ENSG00000189403,4,0,3,0,4
ENSG00000060237,1,0,3,0,0
ENSG00000189308,0,0,3,0,1
ENSG00000148384,0,0,1,0,0
ENSG00000011422,0,0,1,0,0
ENSG00000177468,7,0,0,0,0
ENSG00000066135,0,0,1,0,0
ENSG00000197070,0,0,1,0,0
ENSG00000188157,0,0,1,1,1
ENSG00000102753,0,0,2,0,0
ENSG00000198799,0,0,1,0,3
ENSG00000144857,0,0,0,0,1
ENSG00000198089,0,0,1,0,0
ENSG00000184270,0,0,1,0,0
ENSG00000178301,0,0,1,0,0
ENSG00000205531,0,0,1,0,0
ENSG00000173275,0,0,3,0,0
ENSG00000140598,0,0,0,0,2
ENSG00000197587,2,0,0,0,0
ENSG00000141738,0,2,0,0,0
ENSG00000133195,0,0,1,0,2
ENSG00000107929,0,0,2,0,1
ENSG00000039139,2,0,0,0,0
ENSG00000109471,0,0,1,0,0
ENSG00000141576,1,0,0,0,0
ENSG00000259511,2,0,0,0,0
ENSG00000187608,0,0,1,0,0
ENSG00000168152,0,0,2,0,0
ENSG00000197296,0,0,1,0,0
ENSG00000165028,0,0,2,0,0
ENSG00000164171,0,0,1,0,3
ENSG00000134461,0,0,1,0,0
ENSG00000092847,0,0,1,0,0
ENSG00000119614,0,0,0,0,1
ENSG00000085719,1,0,4,0,1
ENSG00000088726,0,0,0,0,0
ENSG00000158985,6,0,4,0,8
ENSG00000162073,0,0,2,0,0
ENSG00000130787,0,0,1,0,1
ENSG00000117036,2,0,1,0,0
ENSG00000187726,0,0,0,0,1
ENSG00000157005,3,0,0,0,0
ENSG00000106609,1,0,1,0,0
ENSG00000136492,0,0,1,0,1
ENSG00000167962,0,0,2,0,0
ENSG00000173542,1,0,1,0,1
ENSG00000047578,0,0,1,0,0
ENSG00000115129,0,0,1,0,0
ENSG00000138587,1,0,1,0,0
ENSG00000171121,0,1,1,0,0
ENSG00000105325,0,0,1,0,0
ENSG00000185361,0,0,1,0,0
ENSG00000125733,0,0,1,0,0
ENSG00000159176,1,2,1,0,0
ENSG00000204130,0,0,2,0,0
ENSG00000134986,1,0,3,0,6
ENSG00000122378,0,0,1,0,1
ENSG00000101890,6,0,0,0,1
ENSG00000198162,1,0,3,0,0
ENSG00000157654,0,0,0,0,7
ENSG00000161914,0,0,2,0,0
ENSG00000125772,4,0,2,0,3
ENSG00000125257,0,0,3,2,10
ENSG00000123843,1,0,0,0,0
ENSG00000173598,0,0,2,0,1
ENSG00000135119,0,0,1,0,1
ENSG00000135338,2,0,1,0,0
ENSG00000196655,0,0,1,0,0
ENSG00000172986,0,0,1,0,1
ENSG00000075234,0,0,1,0,0
ENSG00000095951,2,0,3,0,6
ENSG00000150551,0,0,0,0,4
ENSG00000145934,7,0,1,1,9
ENSG00000160785,0,0,1,0,0
ENSG00000175595,5,0,1,0,0
ENSG00000106948,0,0,8,0,5
ENSG00000102970,2,0,0,0,1
ENSG00000239605,0,0,2,0,0
ENSG00000133805,1,0,4,0,0
ENSG00000157542,0,0,0,0,1
ENSG00000112077,0,0,0,1,0
ENSG00000167525,0,0,1,0,0
ENSG00000152078,0,0,2,0,1
ENSG00000223496,0,0,2,0,0
ENSG00000175756,0,0,2,0,0
ENSG00000238227,2,0,2,0,0
ENSG00000077348,0,0,1,0,0
ENSG00000183723,0,0,1,0,1
ENSG00000137601,0,0,2,1,2
ENSG00000113522,0,0,1,0,0
ENSG00000176248,0,0,1,0,0
ENSG00000187607,0,0,1,0,0
ENSG00000107551,0,0,1,0,3
ENSG00000163349,0,0,2,0,0
ENSG00000149809,0,0,2,0,0
ENSG00000104325,1,0,1,0,0
ENSG00000156170,0,0,3,0,2
ENSG00000184178,0,0,2,0,2
ENSG00000111536,1,0,1,0,0
ENSG00000132394,0,0,1,0,0
ENSG00000128918,1,0,0,0,0
ENSG00000164136,2,0,3,0,5
ENSG00000180891,0,0,3,0,2
ENSG00000080823,0,0,1,0,0
ENSG00000138750,0,0,1,0,1
ENSG00000187624,0,0,1,0,1
ENSG00000213928,0,0,1,0,0
ENSG00000166508,0,0,1,0,0
ENSG00000114786,0,0,1,0,0
ENSG00000156804,1,0,1,0,1
ENSG00000123570,1,0,0,0,0
ENSG00000070778,0,0,0,0,1
ENSG00000178343,3,0,2,0,0
ENSG00000130717,0,0,1,0,0
ENSG00000138696,0,0,0,0,2
ENSG00000113240,0,0,2,0,0
ENSG00000015592,3,0,0,0,0
ENSG00000101365,0,0,1,0,0
ENSG00000196914,0,0,1,0,2
ENSG00000148719,2,1,1,0,1
ENSG00000164287,0,0,1,0,0
ENSG00000144711,4,0,3,0,15
ENSG00000151332,1,0,1,0,1
ENSG00000152683,0,0,2,0,1
ENSG00000186767,3,0,1,0,0
ENSG00000113100,1,0,0,0,0
ENSG00000185813,0,0,1,0,0
ENSG00000142168,0,0,1,0,0
ENSG00000144218,0,0,1,0,1
ENSG00000186889,3,0,1,0,0
ENSG00000165714,0,0,1,0,0
ENSG00000232774,0,0,1,0,1
ENSG00000240849,0,0,1,0,1
ENSG00000146192,0,0,2,0,0
ENSG00000107882,0,0,1,0,0
ENSG00000144028,0,0,1,0,0
ENSG00000173153,0,0,3,0,0
ENSG00000149658,0,0,1,0,0
ENSG00000140853,0,0,4,0,1
ENSG00000125845,11,0,1,0,0
ENSG00000165621,2,0,0,0,0
ENSG00000158793,0,0,1,0,0
ENSG00000058272,1,0,1,0,2
ENSG00000168769,11,0,2,0,3
ENSG00000154274,0,0,2,0,5
ENSG00000125814,0,0,2,0,1
ENSG00000166228,0,0,1,0,0
ENSG00000108622,0,0,1,0,0
ENSG00000089280,0,0,2,0,0
ENSG00000124374,0,0,1,0,0
ENSG00000065054,0,0,0,0,1
ENSG00000173673,0,0,2,0,0
ENSG00000158458,0,0,1,0,5
ENSG00000167671,0,0,1,0,0
ENSG00000165633,0,0,0,0,1
ENSG00000175356,0,0,0,0,1
ENSG00000152578,1,0,1,0,5
ENSG00000035403,0,0,2,0,0
ENSG00000064999,0,0,1,0,0
ENSG00000100311,1,0,0,0,0
ENSG00000164308,0,0,1,1,3
ENSG00000154217,0,0,4,0,1
ENSG00000143303,0,0,1,0,0
ENSG00000132970,1,0,1,0,0
ENSG00000082175,0,0,0,0,0
ENSG00000144802,0,0,5,0,2
ENSG00000153944,0,0,1,0,3
ENSG00000184937,2,0,0,0,1
ENSG00000079387,0,0,1,0,0
ENSG00000051825,0,0,1,0,0
ENSG00000198355,1,0,1,0,0
ENSG00000139746,5,0,0,0,7
ENSG00000166900,0,0,2,0,0
ENSG00000138835,1,0,5,1,3
ENSG00000114861,2,0,1,0,13
ENSG00000135736,0,0,3,0,1
ENSG00000110697,0,0,2,0,0
ENSG00000140691,0,0,3,0,0
ENSG00000174574,0,0,1,0,0
ENSG00000164068,0,0,1,0,0
ENSG00000165078,2,0,0,0,4
ENSG00000196396,2,0,1,0,0
ENSG00000142552,0,0,0,1,0
ENSG00000156398,0,0,1,0,0
ENSG00000149716,0,0,1,0,0
ENSG00000075651,1,0,2,0,1
ENSG00000256525,0,0,1,0,0
ENSG00000088386,3,0,0,0,1
ENSG00000121039,0,0,2,0,0
ENSG00000150787,0,0,1,0,1
ENSG00000196405,1,0,3,0,5
ENSG00000196235,0,0,1,0,0
ENSG00000136986,0,0,1,0,5
ENSG00000121417,0,0,1,0,0
ENSG00000183690,0,0,1,0,1
ENSG00000176142,0,0,1,1,1
ENSG00000167034,0,0,1,0,0
ENSG00000182087,0,0,1,0,0
ENSG00000203711,1,0,0,0,0
ENSG00000095370,0,0,3,0,0
ENSG00000143319,0,0,1,0,0
ENSG00000134697,0,0,1,0,0
ENSG00000183955,0,0,1,0,1
ENSG00000122512,0,0,1,0,0
ENSG00000159917,0,0,1,0,0
ENSG00000163623,2,0,0,0,7
ENSG00000106771,1,0,2,0,1
ENSG00000108510,4,0,2,0,0
ENSG00000187391,0,0,1,0,3
ENSG00000160072,0,0,1,0,0
ENSG00000037637,0,0,1,0,0
ENSG00000172046,0,0,1,0,0
ENSG00000144741,0,0,1,0,3
ENSG00000154127,2,0,1,0,5
ENSG00000119698,0,0,1,0,1
ENSG00000052795,0,0,1,0,4
ENSG00000166986,0,0,1,0,0
ENSG00000188283,0,0,1,0,0
ENSG00000135638,1,0,2,0,0
ENSG00000176909,0,0,2,0,0
ENSG00000151292,8,0,2,0,5
ENSG00000173320,1,0,0,0,1
ENSG00000123992,0,0,2,0,0
ENSG00000067208,0,0,0,0,2
ENSG00000163283,0,0,0,0,1
ENSG00000070404,0,0,1,0,0
ENSG00000075131,0,0,1,0,0
ENSG00000168040,0,0,1,0,0
ENSG00000103522,4,0,3,0,2
ENSG00000143486,0,0,1,0,0
ENSG00000006468,5,0,2,0,0
ENSG00000163864,0,0,2,0,0
ENSG00000138031,0,0,3,0,0
ENSG00000101220,0,0,2,0,0
ENSG00000112167,0,0,1,0,0
ENSG00000177685,0,0,2,0,0
ENSG00000205213,0,0,1,0,0
ENSG00000126067,0,0,1,0,0
ENSG00000075975,0,0,1,0,1
ENSG00000048707,0,0,1,0,4
ENSG00000170776,5,0,3,1,14
ENSG00000078596,3,0,1,0,0
ENSG00000157927,0,0,1,0,0
ENSG00000112195,0,0,3,0,0
ENSG00000153933,0,0,1,0,0
ENSG00000170989,6,0,5,0,0
ENSG00000169427,2,0,1,1,2
ENSG00000158805,0,0,2,0,0
ENSG00000108506,0,0,1,0,0
ENSG00000230510,0,0,1,0,0
ENSG00000069122,1,0,0,0,0
ENSG00000109079,0,0,1,0,0
ENSG00000088305,0,0,2,0,0
ENSG00000243811,0,0,1,0,0
ENSG00000171621,3,0,0,0,0
ENSG00000134259,1,0,0,0,0
ENSG00000131507,0,0,1,0,1
ENSG00000133103,0,0,1,0,0
ENSG00000136244,0,0,1,0,0
ENSG00000129691,0,0,2,0,0
ENSG00000132646,0,0,2,0,0
ENSG00000164086,0,0,2,0,0
ENSG00000104756,0,0,2,0,0
ENSG00000130159,0,0,1,0,0
ENSG00000146109,0,0,2,1,0
ENSG00000066117,0,0,1,0,0
ENSG00000103549,0,0,0,0,0
ENSG00000106052,0,0,2,0,0
ENSG00000100979,0,0,1,0,0
ENSG00000159200,1,0,1,0,1
ENSG00000185215,1,0,0,0,0
ENSG00000126456,0,0,2,0,0
ENSG00000144810,6,0,0,0,3
ENSG00000105287,0,0,4,0,0
