ENSG00000182919,0,0,0,0,0,0,0,1,1,0,0
ENSG00000196569,0,0,8,0,0,0,1,6,0,0,1
ENSG00000121578,0,0,2,0,0,0,0,0,0,0,1
ENSG00000198353,0,0,0,0,0,0,0,0,0,0,1
ENSG00000256235,0,0,1,0,0,0,0,2,0,0,1
ENSG00000139168,0,0,2,0,0,0,0,0,0,0,2
ENSG00000074657,0,0,7,0,0,0,0,7,1,0,2
ENSG00000124557,0,0,0,0,0,0,0,0,0,0,1
ENSG00000125844,0,0,0,1,0,0,0,2,1,1,1
ENSG00000149809,0,0,0,0,0,0,0,0,1,0,1
ENSG00000115271,0,0,1,0,0,0,1,6,0,1,1
ENSG00000112539,0,0,12,0,0,0,0,1,0,0,0
ENSG00000180611,0,0,7,0,0,0,0,25,0,0,1
ENSG00000135502,0,0,0,0,0,0,0,0,1,0,0
ENSG00000156234,0,0,9,0,0,0,0,4,0,0,0
ENSG00000174915,0,0,0,0,0,0,0,2,1,0,1
ENSG00000168904,0,0,0,0,0,0,0,0,1,0,0
ENSG00000067842,0,0,0,0,0,0,0,2,0,0,0
ENSG00000136699,0,0,0,0,0,0,0,0,0,0,1
ENSG00000154222,0,0,0,0,0,0,0,0,0,1,1
ENSG00000101958,0,0,1,0,0,0,0,4,0,0,1
ENSG00000214575,0,0,0,0,0,0,0,0,1,0,0
ENSG00000135443,0,0,0,0,0,1,0,0,0,0,0
ENSG00000164929,0,0,2,0,0,0,0,1,1,0,1
ENSG00000174599,0,0,24,0,0,0,0,0,0,0,0
ENSG00000145996,1,0,4,0,0,0,0,43,0,1,1
ENSG00000168924,1,0,0,0,0,0,0,0,0,0,1
ENSG00000049883,0,0,2,0,0,0,0,0,0,0,0
ENSG00000167323,0,0,1,0,0,0,0,2,0,0,2
ENSG00000115286,0,0,0,0,0,0,0,0,0,0,1
ENSG00000239713,0,0,0,0,0,0,0,5,0,0,1
ENSG00000167131,0,0,0,0,0,0,0,0,0,0,1
ENSG00000144040,0,0,0,0,0,0,0,3,0,0,1
ENSG00000206069,0,0,1,0,0,0,0,0,0,0,0
ENSG00000169756,0,0,0,0,0,0,0,14,2,1,4
ENSG00000166049,0,0,3,0,0,0,0,1,0,0,0
ENSG00000166167,0,0,1,0,0,0,0,2,0,0,1
ENSG00000174243,0,0,0,0,0,0,0,0,0,0,2
ENSG00000068784,0,0,0,0,0,0,0,3,0,0,2
ENSG00000125378,0,0,3,0,0,0,0,0,0,0,2
ENSG00000122367,0,1,0,0,0,0,0,4,0,0,1
ENSG00000105656,0,0,0,0,0,0,0,0,0,1,1
ENSG00000137074,0,0,1,0,0,0,0,0,0,0,1
ENSG00000085377,0,0,14,0,0,0,0,1,0,0,1
ENSG00000113638,0,0,0,0,0,0,0,1,0,0,1
ENSG00000184148,0,0,2,0,0,0,0,0,1,0,0
ENSG00000034713,0,0,2,0,0,0,0,3,0,0,1
ENSG00000105227,0,1,1,0,0,0,0,1,1,0,1
ENSG00000183048,0,0,1,0,0,0,0,2,0,0,2
ENSG00000099282,0,0,1,0,0,0,0,1,1,0,1
ENSG00000128595,0,0,0,0,0,0,0,0,0,0,1
ENSG00000166938,0,0,0,0,0,0,0,0,0,0,1
ENSG00000170242,0,0,2,0,1,0,2,3,1,1,1
ENSG00000171227,0,0,1,0,0,0,0,1,1,0,1
ENSG00000079134,0,0,0,0,0,0,0,2,0,0,1
ENSG00000124780,0,0,0,0,0,0,0,3,0,0,0
ENSG00000132792,0,0,0,0,0,0,0,2,0,0,1
ENSG00000114120,0,0,9,0,0,0,0,0,0,0,1
ENSG00000181513,0,0,0,0,0,0,0,0,0,0,1
ENSG00000132530,0,0,0,0,0,0,0,0,0,0,1
ENSG00000118922,0,0,3,0,0,0,1,23,0,0,1
ENSG00000057608,0,0,7,0,0,0,0,1,0,1,1
ENSG00000172893,0,0,0,0,0,0,0,0,0,0,1
ENSG00000129151,0,0,3,0,0,0,0,0,0,0,0
ENSG00000169067,0,0,11,0,0,0,0,0,0,0,0
ENSG00000049167,0,0,0,0,0,0,0,0,0,0,1
ENSG00000116032,0,0,0,0,0,0,0,0,1,0,0
ENSG00000115163,0,0,0,0,0,0,0,0,0,0,1
ENSG00000258735,0,0,1,0,0,0,0,0,0,0,0
ENSG00000035862,0,0,1,0,0,0,0,0,1,0,0
ENSG00000181467,1,0,11,0,0,0,0,0,0,1,1
ENSG00000205279,0,0,12,0,0,0,0,0,0,0,1
ENSG00000170523,0,0,1,0,0,0,0,0,0,0,0
ENSG00000177426,0,0,5,0,0,0,0,1,0,0,4
ENSG00000163617,0,0,0,0,0,0,0,1,0,0,1
ENSG00000009954,0,0,1,0,0,0,0,0,0,0,1
ENSG00000166979,0,0,1,0,0,0,0,0,0,0,0
ENSG00000103160,0,0,0,0,0,0,0,2,0,0,1
ENSG00000143839,0,0,0,0,0,0,0,1,0,0,0
ENSG00000167011,1,0,0,0,0,0,0,0,0,1,0
ENSG00000164296,0,0,0,0,0,0,0,1,0,0,0
ENSG00000163694,0,0,4,0,0,0,0,7,0,0,3
ENSG00000106526,0,0,1,0,0,0,0,0,0,0,0
ENSG00000249915,0,0,0,0,0,0,0,0,0,0,1
ENSG00000204178,0,0,0,0,0,0,0,2,0,0,0
ENSG00000101577,0,0,4,0,0,0,0,3,0,0,1
ENSG00000136810,0,0,1,0,0,0,0,0,2,0,1
ENSG00000143858,0,0,0,0,0,0,1,4,0,0,0
ENSG00000125843,0,0,0,0,0,0,0,0,1,0,1
ENSG00000080823,0,0,0,0,0,0,0,3,0,0,1
ENSG00000092330,0,0,0,1,0,0,0,0,0,0,1
ENSG00000177034,0,0,1,0,0,0,0,0,0,0,1
ENSG00000165476,0,0,29,0,0,0,0,3,0,0,1
ENSG00000167476,0,0,0,0,0,0,0,0,1,0,0
ENSG00000084733,0,0,0,0,0,0,0,1,0,0,1
ENSG00000167778,0,0,0,0,0,0,0,0,0,0,1
ENSG00000187510,1,0,4,0,0,0,0,3,0,0,2
ENSG00000101166,0,0,3,0,0,0,0,0,0,0,0
ENSG00000102181,0,0,0,0,0,0,0,5,0,0,1
ENSG00000109118,0,0,0,0,0,0,0,0,1,0,1
ENSG00000197892,0,1,2,0,0,0,1,4,0,0,1
ENSG00000198860,0,0,5,0,0,0,0,0,0,0,1
ENSG00000184735,0,0,0,0,0,0,0,12,0,0,0
ENSG00000180530,0,0,10,0,0,0,0,9,0,0,1
ENSG00000122507,0,0,0,0,0,0,0,16,1,0,1
ENSG00000068308,0,0,0,0,0,0,0,1,0,0,1
ENSG00000186652,0,0,0,0,0,0,0,2,0,1,0
ENSG00000168658,0,0,1,0,0,0,0,1,0,0,1
ENSG00000145147,0,0,1,0,0,0,0,2,0,0,1
ENSG00000138303,0,0,0,0,0,0,0,2,0,0,1
ENSG00000102908,0,0,0,0,0,0,0,1,0,1,0
ENSG00000157353,0,0,0,0,0,0,1,2,0,0,1
ENSG00000130332,0,0,0,0,0,0,0,0,0,0,1
ENSG00000136720,0,0,22,0,0,0,0,1,0,1,1
ENSG00000184434,0,0,0,0,0,0,0,2,0,0,0
ENSG00000163125,0,0,0,0,0,0,0,0,0,0,2
ENSG00000166016,0,0,0,0,0,0,0,12,0,0,1
ENSG00000134108,0,0,6,0,0,0,0,8,0,0,1
ENSG00000134255,0,0,0,0,0,0,0,2,0,0,1
ENSG00000179630,0,0,3,0,0,0,0,0,0,0,1
ENSG00000104361,0,0,3,0,0,0,0,1,0,0,1
ENSG00000136371,0,0,2,0,0,0,0,3,0,1,1
ENSG00000143006,0,0,1,0,0,0,0,0,0,0,0
ENSG00000083290,0,0,0,0,0,0,0,0,0,0,1
ENSG00000051382,0,0,4,0,0,0,0,1,0,1,0
ENSG00000133937,0,0,1,0,0,0,0,0,0,0,1
ENSG00000185652,0,0,0,0,0,0,0,4,0,0,0
ENSG00000131100,0,0,0,0,0,0,1,0,0,0,0
ENSG00000121057,0,0,3,0,0,0,1,2,0,0,1
ENSG00000113578,0,0,2,0,0,0,0,1,0,1,1
ENSG00000083828,0,0,0,0,0,0,0,1,0,0,1
ENSG00000177469,0,0,0,0,0,0,1,0,0,0,0
ENSG00000196358,1,0,0,0,0,0,0,1,0,0,0
ENSG00000051108,0,0,3,0,0,0,1,4,0,1,1
ENSG00000151062,0,0,1,0,0,1,2,2,0,0,0
ENSG00000204619,0,0,0,0,0,0,0,0,0,0,1
ENSG00000117362,0,0,0,0,0,0,0,0,0,0,1
ENSG00000142252,0,0,0,0,0,0,0,0,0,0,1
ENSG00000132589,0,0,0,0,0,0,0,3,1,0,1
ENSG00000187079,0,0,1,0,0,0,0,6,0,0,2
ENSG00000125430,0,0,0,0,0,0,0,0,0,0,2
ENSG00000011523,0,0,4,0,0,0,0,1,1,2,1
ENSG00000115353,0,0,4,0,0,0,0,0,0,0,1
ENSG00000145850,1,0,5,0,0,0,1,2,3,0,2
ENSG00000167531,0,0,1,0,0,0,0,0,0,0,0
ENSG00000069966,0,0,0,0,0,0,3,4,0,0,1
ENSG00000025156,1,0,19,0,0,0,1,1,0,1,1
ENSG00000157107,0,0,0,0,0,0,0,0,0,0,1
ENSG00000065320,1,0,3,0,0,0,0,4,0,0,1
ENSG00000167378,0,0,0,0,0,0,0,0,0,0,1
ENSG00000125656,0,0,0,0,0,0,0,0,0,0,1
ENSG00000153246,0,0,3,0,0,0,1,2,0,0,0
ENSG00000164167,0,0,3,0,0,0,0,12,1,0,1
ENSG00000197557,2,0,0,0,0,0,0,2,0,0,1
ENSG00000144488,0,0,0,0,0,0,0,0,1,0,1
ENSG00000122778,0,0,0,0,0,0,0,5,1,0,2
ENSG00000011332,0,0,1,0,0,0,0,3,1,0,2
ENSG00000174946,0,0,0,0,0,0,0,6,0,0,1
ENSG00000088543,0,0,5,0,0,0,0,0,0,0,2
ENSG00000197790,0,0,2,0,0,0,0,0,0,0,0
ENSG00000198830,0,0,1,0,0,0,0,0,0,0,1
ENSG00000151883,0,0,12,0,0,0,0,12,0,0,1
ENSG00000090863,0,0,0,0,0,0,0,4,0,0,1
ENSG00000120217,0,0,0,0,0,0,0,7,2,1,3
ENSG00000130948,0,0,1,0,1,0,0,1,0,0,0
ENSG00000114331,0,0,1,0,0,0,0,1,0,0,1
ENSG00000178078,0,0,0,0,0,0,2,1,0,0,1
ENSG00000181291,1,0,0,0,0,0,0,0,0,0,0
ENSG00000188352,0,0,1,0,0,0,1,2,0,1,1
ENSG00000135272,0,0,25,0,0,0,1,10,1,2,1
ENSG00000090376,1,0,0,0,0,0,1,5,1,1,2
ENSG00000069122,0,0,1,0,0,0,0,0,0,0,0
ENSG00000159261,0,0,3,0,0,0,0,8,2,1,1
ENSG00000111859,0,0,2,0,0,0,0,18,1,0,2
ENSG00000167220,0,0,0,0,0,0,1,1,0,0,1
ENSG00000163380,0,0,2,0,0,0,0,0,1,0,0
ENSG00000170638,0,0,0,0,0,0,0,2,0,0,2
ENSG00000106853,0,0,0,0,0,0,0,0,1,0,0
ENSG00000051620,0,0,1,0,0,0,0,1,0,0,1
ENSG00000100461,0,0,0,0,0,0,0,0,0,0,1
ENSG00000003987,0,0,0,0,0,0,0,1,0,0,0
ENSG00000121898,0,0,3,0,0,0,0,2,0,0,0
ENSG00000119004,0,0,0,0,0,0,0,0,0,0,1
ENSG00000140522,0,0,0,0,1,0,0,2,0,0,0
ENSG00000180305,0,0,0,0,0,0,0,0,0,0,1
ENSG00000117281,0,0,0,0,0,0,0,0,1,0,0
ENSG00000123983,0,0,3,0,0,0,0,4,0,0,1
ENSG00000128915,0,0,0,0,0,0,1,2,0,0,1
ENSG00000166152,1,0,9,0,0,0,0,4,0,0,0
ENSG00000111912,1,0,2,0,0,0,0,15,0,2,5
ENSG00000187049,0,0,1,0,0,0,0,0,0,0,1
ENSG00000243678,0,0,0,0,0,0,0,0,0,0,1
ENSG00000050438,0,0,2,0,0,0,0,1,1,1,2
ENSG00000066427,0,0,0,0,0,0,0,0,1,0,1
ENSG00000121741,0,0,0,0,0,0,0,3,0,0,1
ENSG00000157077,0,0,1,0,0,0,1,0,1,0,1
ENSG00000106348,0,0,1,0,0,0,0,0,0,0,2
ENSG00000110756,0,1,0,0,0,0,1,1,1,0,1
ENSG00000049247,0,0,0,0,0,0,0,1,0,0,0
ENSG00000164729,0,0,0,0,0,0,0,1,0,0,0
ENSG00000086589,0,0,0,0,0,0,0,0,0,0,1
ENSG00000004468,0,0,3,0,0,0,0,5,0,0,1
ENSG00000179295,0,0,0,0,0,0,0,1,0,0,1
ENSG00000125107,0,0,0,0,0,0,0,1,1,0,1
ENSG00000140968,0,0,28,0,0,0,1,3,2,0,2
ENSG00000172613,0,0,0,0,0,0,0,0,0,0,2
ENSG00000083099,0,0,0,0,0,0,0,0,0,0,1
ENSG00000068489,0,0,0,0,0,0,0,2,0,0,0
ENSG00000130477,0,0,0,0,0,0,0,1,0,0,0
ENSG00000148541,0,0,1,0,0,0,0,3,0,0,2
ENSG00000048828,0,0,0,0,0,0,0,2,0,0,0
ENSG00000112706,0,0,13,0,0,0,0,2,0,0,0
ENSG00000137674,0,0,1,0,0,0,1,9,0,0,0
ENSG00000117115,0,0,2,0,0,0,0,0,0,0,1
ENSG00000152784,1,0,7,0,0,0,0,0,1,0,2
ENSG00000107165,0,0,11,0,0,0,0,0,0,0,0
ENSG00000196372,0,0,3,0,0,0,0,1,0,0,1
ENSG00000169359,0,0,2,0,0,0,0,2,0,0,1
ENSG00000185187,0,0,0,0,0,0,0,0,0,1,1
ENSG00000109255,0,0,0,0,0,0,0,1,0,0,1
ENSG00000226650,1,0,16,0,0,0,0,0,1,1,0
ENSG00000143942,0,1,0,0,0,0,0,1,0,0,1
ENSG00000159899,0,0,1,0,0,0,0,0,0,0,0
ENSG00000136026,0,0,2,0,0,0,0,0,0,0,1
ENSG00000182389,0,0,0,0,0,0,0,16,1,1,1
ENSG00000197498,0,0,0,0,0,0,0,0,0,0,1
ENSG00000183856,0,0,0,0,0,0,0,0,0,0,1
ENSG00000138395,1,0,4,0,0,0,0,1,0,0,0
ENSG00000167904,0,0,3,0,0,0,0,3,1,0,0
ENSG00000176809,0,0,1,0,0,0,0,0,0,0,1
ENSG00000039068,0,0,3,0,0,0,0,6,0,0,0
ENSG00000189325,0,0,1,0,1,0,0,2,0,0,0
ENSG00000115935,0,0,0,0,0,0,0,12,1,2,4
ENSG00000121851,1,0,0,0,0,0,1,0,0,0,1
ENSG00000172216,0,0,1,0,0,0,0,0,0,0,1
ENSG00000082929,0,0,0,0,0,0,1,0,0,0,0
ENSG00000179057,0,0,0,0,0,0,1,1,1,0,0
ENSG00000169252,0,0,0,0,0,0,0,16,1,0,1
ENSG00000146872,0,0,1,0,0,0,0,0,0,0,2
ENSG00000176681,0,0,1,0,0,0,0,1,0,0,0
ENSG00000175662,0,0,0,0,0,0,0,4,0,0,1
ENSG00000154451,0,0,0,0,0,0,0,0,0,0,1
ENSG00000133874,0,0,0,0,0,0,0,3,0,1,1
ENSG00000204978,0,0,1,0,0,0,0,2,0,0,0
ENSG00000187987,0,0,0,0,0,0,2,0,0,0,1
ENSG00000258708,0,0,0,0,0,0,0,2,0,0,0
ENSG00000006712,0,0,0,0,0,0,0,0,0,0,1
ENSG00000139220,3,0,16,0,0,0,0,21,0,0,2
ENSG00000179841,0,0,0,0,0,0,0,1,1,0,1
ENSG00000135447,1,0,1,0,0,0,0,0,0,0,0
ENSG00000136560,0,0,16,0,0,0,0,11,1,1,2
ENSG00000187513,0,0,1,0,0,0,0,0,0,0,0
ENSG00000143776,0,0,0,0,0,0,0,5,0,0,0
ENSG00000183943,0,0,0,0,0,0,0,4,0,0,1
ENSG00000131446,0,0,3,0,0,1,0,1,2,3,5
ENSG00000157654,1,1,0,0,0,0,0,12,0,0,0
ENSG00000164924,0,0,6,0,0,0,0,0,0,0,1
ENSG00000169495,0,0,0,0,0,0,2,8,0,0,1
ENSG00000159212,0,0,1,0,0,0,0,3,0,0,1
ENSG00000169718,0,0,0,0,0,0,0,0,0,0,1
ENSG00000011347,0,0,0,0,0,0,0,1,0,0,1
ENSG00000154473,0,0,9,0,0,0,0,0,0,1,1
ENSG00000135404,0,0,0,0,0,0,0,0,0,1,1
ENSG00000060558,0,0,2,0,0,0,0,2,0,1,1
ENSG00000116882,0,0,7,0,0,0,1,3,0,0,0
ENSG00000138835,0,0,4,0,0,0,2,5,1,0,4
ENSG00000181218,0,0,1,0,0,0,0,0,0,0,1
ENSG00000118705,0,0,0,0,0,0,0,2,0,0,1
ENSG00000105695,0,0,0,0,0,0,1,0,0,0,0
ENSG00000198146,0,0,5,0,0,0,0,0,0,0,1
ENSG00000014138,0,0,0,0,0,0,0,0,0,0,1
ENSG00000141551,0,0,0,0,0,0,1,0,0,0,1
ENSG00000167139,0,0,1,0,0,0,0,0,0,0,0
ENSG00000006116,0,0,0,0,0,0,0,4,0,1,0
ENSG00000112149,0,0,22,0,0,0,0,3,0,0,1
ENSG00000177990,0,0,10,0,0,0,0,0,0,0,1
ENSG00000183826,0,0,0,0,0,0,0,11,0,0,1
ENSG00000072864,0,0,0,0,0,0,0,1,0,0,1
ENSG00000109320,0,0,7,0,0,0,0,18,1,1,1
ENSG00000175711,0,0,0,0,0,0,0,0,0,0,1
ENSG00000071564,0,0,4,0,0,0,0,0,0,0,2
ENSG00000101084,2,0,0,0,0,0,0,1,0,0,1
ENSG00000141127,0,0,0,0,0,0,0,3,0,1,2
ENSG00000181789,0,0,2,0,0,0,0,0,0,0,1
ENSG00000119630,2,0,0,1,0,0,1,0,0,0,0
ENSG00000152904,0,0,0,0,0,0,0,0,1,0,1
ENSG00000113240,0,0,0,0,0,0,0,0,0,0,1
ENSG00000172201,0,0,5,0,0,0,1,0,2,0,0
ENSG00000214688,2,0,0,0,0,0,0,2,0,0,0
ENSG00000172717,0,0,0,0,0,0,0,1,0,1,1
ENSG00000167889,0,0,3,0,0,0,0,0,0,0,1
ENSG00000185100,0,0,0,0,0,0,0,0,1,0,1
ENSG00000138080,0,0,0,0,0,0,0,0,1,1,0
ENSG00000123933,0,0,0,0,0,0,0,1,0,0,1
ENSG00000143768,0,0,2,0,0,0,0,0,0,0,1
ENSG00000147434,0,0,7,0,0,0,0,1,0,0,1
ENSG00000197410,0,0,4,0,0,0,2,15,0,0,1
ENSG00000077063,0,0,3,0,0,0,4,10,1,0,1
ENSG00000070423,0,0,0,0,0,0,0,0,2,1,1
ENSG00000133115,0,0,1,0,0,0,0,0,0,0,0
ENSG00000014164,0,0,0,0,0,0,0,3,0,0,1
ENSG00000076864,0,0,0,0,0,0,1,1,0,0,0
ENSG00000125122,0,0,0,0,0,0,0,0,0,0,1
ENSG00000008869,0,0,0,0,0,0,1,0,0,1,2
ENSG00000105202,0,0,0,0,0,0,0,0,0,0,1
ENSG00000196476,0,0,0,0,0,0,0,0,0,0,2
ENSG00000122547,0,0,3,0,0,0,0,2,0,0,1
ENSG00000162595,0,0,0,0,0,0,0,2,0,0,0
ENSG00000090097,0,0,0,0,0,0,0,0,0,0,1
ENSG00000196517,0,0,1,0,0,0,0,1,0,0,1
ENSG00000146247,0,0,0,0,0,0,1,6,0,0,1
ENSG00000156639,0,0,2,0,0,0,0,4,0,0,1
ENSG00000115461,0,0,3,0,0,0,0,1,0,0,0
ENSG00000114450,0,0,1,0,0,0,0,2,0,0,1
ENSG00000204869,0,0,1,0,0,0,0,0,0,0,0
ENSG00000123689,0,0,0,0,0,0,0,0,1,0,1
ENSG00000152661,0,0,15,0,0,0,0,0,1,0,0
ENSG00000177383,0,0,2,0,0,0,0,0,0,0,1
ENSG00000067334,0,0,0,0,0,0,0,0,0,0,1
ENSG00000120242,0,0,2,0,0,0,0,0,0,1,0
ENSG00000154114,0,0,0,0,0,0,3,4,0,0,2
ENSG00000104951,1,0,0,0,0,0,0,2,0,0,2
ENSG00000116750,1,0,7,0,0,0,0,1,1,2,1
ENSG00000137070,0,0,0,0,0,0,0,0,0,0,1
ENSG00000070061,0,0,0,0,0,0,0,1,0,0,1
ENSG00000170367,0,0,1,0,0,1,0,0,0,0,0
ENSG00000186026,0,0,0,0,0,0,0,0,0,0,2
ENSG00000007944,0,0,9,0,0,0,0,0,0,0,1
ENSG00000196743,0,0,4,0,0,0,0,1,2,0,1
ENSG00000188636,0,0,1,0,0,0,0,0,0,0,1
ENSG00000140459,0,0,5,0,0,0,0,0,0,0,0
ENSG00000205978,0,0,0,0,0,0,0,1,0,0,0
ENSG00000127947,0,0,0,0,0,0,0,1,0,0,1
ENSG00000115919,1,0,16,0,0,0,0,7,1,2,2
ENSG00000182095,0,0,3,0,0,0,0,3,0,0,1
ENSG00000158292,0,0,0,0,0,0,0,1,0,0,1
ENSG00000136943,0,0,0,0,0,0,0,0,0,1,1
ENSG00000104879,0,0,1,0,0,0,0,0,0,0,0
ENSG00000139793,1,0,6,0,0,0,0,13,2,1,3
ENSG00000099840,0,0,0,0,0,0,0,0,0,0,1
ENSG00000173080,1,0,0,0,0,0,0,0,0,0,0
ENSG00000157542,0,0,0,0,0,0,0,3,0,0,0
ENSG00000116350,0,0,0,0,0,0,1,1,0,0,1
ENSG00000104714,1,0,1,0,0,0,0,1,0,0,1
ENSG00000170430,0,0,9,0,0,0,0,4,0,0,1
ENSG00000144935,0,0,0,0,0,0,0,1,0,0,1
ENSG00000174123,0,0,5,0,1,0,0,0,0,1,1
ENSG00000105784,0,0,0,0,0,0,0,0,0,0,1
ENSG00000137101,0,0,0,0,0,0,0,1,0,0,4
ENSG00000147642,1,0,7,0,0,0,1,5,1,0,4
ENSG00000155307,1,0,13,0,1,0,1,13,1,0,1
ENSG00000147724,0,0,20,0,0,0,0,3,1,0,0
ENSG00000109586,0,0,1,0,0,0,2,36,0,2,1
ENSG00000165259,0,1,0,0,0,0,0,2,0,0,1
ENSG00000187514,0,0,7,0,0,0,0,0,0,0,1
ENSG00000186591,0,0,1,0,0,0,0,2,1,1,1
ENSG00000176771,0,0,3,0,0,0,0,12,0,0,1
ENSG00000188672,0,0,0,0,0,0,0,0,0,0,1
ENSG00000144644,0,0,12,0,0,0,0,3,0,0,1
ENSG00000170579,0,0,6,0,0,0,0,15,1,1,2
ENSG00000137124,0,0,3,0,0,0,0,0,0,0,1
ENSG00000163217,0,0,5,0,0,0,0,0,0,0,0
ENSG00000107242,0,0,9,0,0,0,0,1,0,0,1
ENSG00000122375,0,0,3,0,0,0,0,0,0,0,0
ENSG00000147162,0,0,0,0,0,0,1,2,1,0,1
ENSG00000141068,0,0,5,0,0,0,1,14,1,1,2
ENSG00000137802,0,0,0,0,0,0,0,0,1,0,2
ENSG00000160685,0,0,0,0,0,0,1,0,0,1,2
ENSG00000163950,0,0,0,0,0,0,0,0,0,2,1
ENSG00000023041,0,0,0,0,0,0,1,6,0,0,1
ENSG00000067225,0,0,1,0,0,0,0,0,1,0,1
ENSG00000112343,0,0,1,0,0,0,0,0,0,0,1
ENSG00000185475,0,0,0,0,0,0,0,0,0,0,1
ENSG00000174099,0,1,1,0,0,0,0,3,0,0,1
ENSG00000163874,0,0,0,0,1,0,0,0,1,0,1
ENSG00000162913,0,0,0,0,0,0,0,0,0,0,1
ENSG00000155506,0,0,1,0,0,0,0,9,2,0,2
ENSG00000082196,0,0,5,0,0,0,0,0,2,0,0
ENSG00000122390,0,0,0,0,0,0,0,0,0,0,2
ENSG00000151746,0,0,3,0,0,0,0,10,1,0,2
ENSG00000114784,0,0,0,0,0,0,0,3,0,0,1
ENSG00000086758,0,0,5,0,0,0,0,1,1,0,1
ENSG00000145919,0,0,13,0,0,0,0,0,0,1,1
ENSG00000104808,0,0,0,0,0,0,0,0,0,0,1
ENSG00000115109,1,0,2,0,0,0,0,0,0,0,1
ENSG00000203780,1,0,0,0,0,1,0,3,1,1,0
ENSG00000175329,0,0,12,0,0,0,0,0,1,0,0
ENSG00000213064,0,0,0,0,0,0,0,0,0,0,1
ENSG00000196670,0,0,2,0,0,0,0,0,0,0,1
ENSG00000176593,0,0,0,0,0,0,0,0,0,0,1
ENSG00000166224,0,0,0,0,0,0,0,0,0,0,1
ENSG00000105855,0,0,17,0,0,0,0,3,0,1,1
ENSG00000105854,0,0,2,0,0,0,0,1,0,0,1
ENSG00000175782,0,0,0,0,0,0,0,0,0,0,1
ENSG00000015413,0,0,2,0,0,0,0,0,0,0,0
ENSG00000065717,0,0,0,0,0,0,0,1,0,0,0
ENSG00000156689,0,0,3,0,0,0,1,0,0,0,0
ENSG00000185246,0,0,0,0,0,0,1,3,0,0,1
ENSG00000044459,0,0,1,0,0,0,0,0,0,0,0
ENSG00000171310,0,0,1,0,0,0,0,11,0,0,1
ENSG00000163389,0,0,0,0,0,0,0,0,0,0,1
ENSG00000109180,0,0,2,0,0,0,0,0,0,0,1
ENSG00000124486,0,0,1,0,0,0,1,7,0,0,1
ENSG00000076650,0,0,0,0,0,0,0,0,0,0,1
ENSG00000221887,0,1,1,0,0,0,0,1,2,0,1
ENSG00000172209,0,0,0,0,0,0,0,2,0,0,0
ENSG00000181588,0,0,0,0,0,0,0,0,0,0,1
ENSG00000184867,0,0,2,0,0,0,0,0,1,0,1
ENSG00000121742,0,0,1,1,0,0,0,0,0,0,0
ENSG00000079999,0,0,0,0,0,0,0,1,0,0,1
ENSG00000104518,0,0,1,0,0,0,0,0,0,0,2
ENSG00000141577,0,0,0,0,0,0,0,0,0,0,1
ENSG00000142409,0,0,2,0,0,0,0,4,1,0,1
ENSG00000185761,0,0,0,0,0,0,0,0,0,1,1
ENSG00000140545,0,0,6,0,0,0,0,2,0,0,1
ENSG00000100162,0,0,0,0,0,0,0,2,0,0,2
ENSG00000130167,0,0,1,0,0,0,0,0,1,0,0
ENSG00000154305,0,0,0,0,0,0,2,1,0,1,2
